Topic,Frequency,date,Name
92,1,27/11/2020,92_yes_agree_agreed_totally
94,1,27/11/2020,94_chute_rubbish_cockroaches_roaches
95,1,27/11/2020,95_moon_halos_venus_mars
97,2,27/11/2020,97_pandemic_fatigue_covid_us
-1,11,4/12/2020,-1_work_country_well_done
0,7,4/12/2020,0_lim_wong_koh_chan
1,2,4/12/2020,1_parents_son_father_mother
2,2,4/12/2020,2_swag_wer_taxing_gether
3,1,4/12/2020,3_jail_court_justice_judge
4,1,4/12/2020,4_rice_food_cook_restaurant
5,1,4/12/2020,5_parliament_vote_mp_mps
6,3,4/12/2020,6_mask_wear_masks_face
9,1,4/12/2020,9_healthy_health_bless_wish
14,1,4/12/2020,14_tour_ktv_place_tours
16,1,4/12/2020,16_leader_leadership_leaders_great
21,2,4/12/2020,21_play_time_soon_soccer
26,1,4/12/2020,26_photos_photo_pictures_picture
30,1,4/12/2020,30_love_songs_romantic_candid
33,1,4/12/2020,33_thank_appreciate_dedication_contribut...
35,2,4/12/2020,35_imported_cases_import_importing
37,1,4/12/2020,37_laugh_funny_joke_laughing
47,1,4/12/2020,47_pink_wear_colour_purple
49,3,4/12/2020,49_religion_islam_muslim_muslims
51,1,4/12/2020,51_bus_driver_passenger_passengers
79,1,4/12/2020,79_job_jobs_jobless_employed
-1,15,11/12/2020,-1_work_country_well_done
0,3,11/12/2020,0_lim_wong_koh_chan
10,2,11/12/2020,10_singaporean_singaporeans_proud_blesse...
14,1,11/12/2020,14_tour_ktv_place_tours
23,1,11/12/2020,23_america_congratulations_wins_congrats
24,1,11/12/2020,24_video_watch_fight_drama
47,1,11/12/2020,47_pink_wear_colour_purple
49,1,11/12/2020,49_religion_islam_muslim_muslims
58,1,11/12/2020,58_loong_hsien_dear_minister
79,1,11/12/2020,79_job_jobs_jobless_employed
95,1,11/12/2020,95_moon_halos_venus_mars
